,bottom_layers,layer_height,ironing_enabled,flow_rate_extrusion_offset_factor,material_initial_print_temperature,material_flow,material_print_temperature_layer_0,material_bed_temperature_layer_0,brim_line_count,bridge_fan_speed,retraction_extrusion_window,retraction_hop,material_print_temperature,retraction_amount,retraction_retract_speed,retraction_enable,slicing_tolerance,small_feature_speed_factor,retraction_min_travel,material_bed_temperature,speed_layer_0,speed_print,cool_fan_full_at_height,speed_support_roof,speed_topbottom,speed_travel,speed_travel_layer_0,speed_wall,retraction_count_max,speed_wall_x,support_enable,infill_wall_line_count,support_interface_enable,retraction_hop_enabled,support_tree_angle,bridge_settings_enabled,support_tree_branch_diameter_angle,speed_wall_0,limit_support_retractions,speed_ironing,infill_sparse_density,support_xy_distance_overhang,support_z_distance,top_layers,travel_avoid_distance,wall_line_count,blobs,burning,gaps,layer_misalignment,layer_separation,line_misalignment,lost_adhesion,not_labelable,over_extrusion,overall_ok,poor_bridging,stringing,under_extrusion,warping
149,62.11884685505906,117.57297248843824,92.86896453187377,108.20791896855533,74.19926499173148,171.48989599703353,101.19637711259847,80.18219495208703,40.19097039937491,128.4366307578304,154.81216418197303,209.952457526543,82.52697221183008,172.54971306091988,128.33599569999475,82.0345729797647,80.01934826135678,37.68475999825887,147.40644229691983,66.10487565901741,84.2456421808491,95.35374759042737,136.47253630015723,152.8472261344281,91.58546308704692,238.71250316081472,174.5846126492721,111.66552948568209,56.73608172290059,92.37293841030476,97.74655480823951,127.47288726005051,186.06985571273137,141.01323163948948,139.39255784881166,238.71569664380786,198.976880946895,166.24226364347004,122.23923885175779,159.17612058087536,95.97166573761068,135.6286083289084,172.38075113239893,62.36046275951927,111.63699038216855,203.04075745994905,4.191398119670679,5.247995932801151,7.178430627029025,3.622605537672994,2.88289643409989,2.9205303715873785,5.96862374155222,5.190432851358191,6.993695756638034,6.542528821232715,3.808302184231983,5.8035164171441265,4.8703244233309935,5.203076211016869
150,62.11884685505906,117.57297248843824,92.86896453187377,108.20791896855533,74.19926499173148,195.4749398614278,101.19637711259847,80.18219495208703,40.19097039937491,128.4366307578304,154.81216418197303,209.952457526543,60.60605473031663,172.54971306091988,128.33599569999475,58.50606453501361,57.319856822220544,37.68475999825887,147.40644229691983,66.10487565901741,84.2456421808491,95.35374759042737,136.47253630015723,152.8472261344281,91.58546308704692,238.71250316081472,174.5846126492721,111.66552948568209,56.73608172290059,92.37293841030476,97.74655480823951,127.47288726005051,186.06985571273137,141.01323163948948,139.39255784881166,238.71569664380786,198.976880946895,166.24226364347004,122.23923885175779,159.17612058087536,95.97166573761068,135.6286083289084,172.38075113239893,62.36046275951927,111.63699038216855,203.04075745994905,3.868900112502288,5.098789239811258,7.178430627029025,3.7932419334482472,1.88289643409989,2.9205303715873785,5.96862374155222,5.190432851358191,7.240855719931826,6.542528821232715,3.808302184231983,5.451698043407329,4.864684711408522,5.203076211016869
151,62.11884685505906,117.57297248843824,92.86896453187377,108.20791896855533,74.19926499173148,219.45998372582207,101.19637711259847,80.18219495208703,40.19097039937491,128.4366307578304,154.81216418197303,209.952457526543,38.68513724880317,172.54971306091988,128.33599569999475,34.97755609026251,34.620365383084305,37.68475999825887,147.40644229691983,66.10487565901741,84.2456421808491,95.35374759042737,136.47253630015723,152.8472261344281,91.58546308704692,238.71250316081472,174.5846126492721,111.66552948568209,56.73608172290059,92.37293841030476,97.74655480823951,127.47288726005051,186.06985571273137,141.01323163948948,139.39255784881166,238.71569664380786,198.976880946895,166.24226364347004,122.23923885175779,159.17612058087536,95.97166573761068,135.6286083289084,172.38075113239893,62.36046275951927,111.63699038216855,203.04075745994905,3.5464021053338968,4.949582546821363,7.178430627029025,3.963878329223501,0.8828964340998903,2.9205303715873785,5.96862374155222,5.190432851358191,7.488015683225617,6.542528821232715,3.808302184231983,5.09987966967053,4.859044999486049,5.203076211016869
152,62.11884685505906,117.57297248843824,92.86896453187377,108.20791896855533,74.19926499173148,243.44502759021634,101.19637711259847,80.18219495208703,40.19097039937491,128.4366307578304,154.81216418197303,209.952457526543,16.764219767289713,172.54971306091988,128.33599569999475,11.449047645511413,11.920873943948063,37.68475999825887,147.40644229691983,66.10487565901741,84.2456421808491,95.35374759042737,136.47253630015723,152.8472261344281,91.58546308704692,238.71250316081472,174.5846126492721,111.66552948568209,56.73608172290059,92.37293841030476,97.74655480823951,127.47288726005051,186.06985571273137,141.01323163948948,139.39255784881166,238.71569664380786,198.976880946895,166.24226364347004,122.23923885175779,159.17612058087536,95.97166573761068,135.6286083289084,172.38075113239893,62.36046275951927,111.63699038216855,203.04075745994905,3.3123279504291787,4.800375853831469,7.178430627029025,4.134514724998755,0.0,2.9205303715873785,5.96862374155222,5.190432851358191,7.7298521862486975,6.542528821232715,3.808302184231983,4.830166639372517,4.815789443976634,5.203076211016869
156,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,106.28019992414158,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,151.6738485646667,136.35514773309148,155.48588473593605,71.43236591448822,150.55526074278194,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,99.60511086822036,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,100.1399450067412,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,159.89417192548544,50.612084063165014,227.3009487485181,2.555909270431165,6.111039598205099,5.73916121054782,1.0738598032692592,4.95255935749568,5.144892245432976,3.5838160197729367,3.5769313720656903,4.515524126571723,5.3748085635532235,6.456558104484445,6.21984900269523,2.805513947014766,6.91566949226093
157,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,128.1661206790517,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,127.11145426562365,136.35514773309148,132.36822572269875,71.43236591448822,127.35256567441755,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,121.41918684209116,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,124.21935185310184,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,137.19431354884122,50.612084063165014,227.3009487485181,2.555909270431165,5.8241097423684165,5.981186668091869,1.0738598032692592,4.95255935749568,5.144892245432976,3.696510483319856,3.8913254660816214,4.252773381261887,5.703672821185076,5.581558104484446,6.21984900269523,2.805513947014766,7.098367379922086
158,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,150.0520414339618,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,102.54905996658059,136.35514773309148,109.25056670946144,71.43236591448822,104.14987060605316,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,143.23326281596198,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,148.2987586994625,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,114.494455172197,50.612084063165014,227.3009487485181,2.555909270431165,5.537179886531736,6.223212125635918,1.0738598032692592,4.95255935749568,5.144892245432976,3.8092049468667764,4.205719560097553,3.9900226359520503,6.032537078816927,4.706558104484446,6.21984900269523,2.805513947014766,7.281065267583242
159,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,171.9379621888719,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,77.98666566753752,136.35514773309148,86.13290769622412,71.43236591448822,80.94717553768876,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,165.0473387898328,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,172.37816554582315,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,91.79459679555276,50.612084063165014,227.3009487485181,2.555909270431165,5.250250030695052,6.4652375831799676,1.0738598032692592,4.95255935749568,5.144892245432976,3.9218994104136957,4.5201136541134845,3.7272718906422133,6.361401336448779,3.831558104484446,6.21984900269523,2.805513947014766,7.463763155244398
160,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,193.823882943782,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,53.42427136849446,136.35514773309148,63.01524868298681,71.43236591448822,57.74448046932437,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,186.8614147637036,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,196.4575723921838,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,69.09473841890853,50.612084063165014,227.3009487485181,2.555909270431165,4.963320174858372,6.707263040724016,1.0738598032692592,4.95255935749568,5.144892245432976,4.034593873960615,4.834507748129416,3.4645211453323763,6.690265594080631,2.956558104484446,6.21984900269523,2.805513947014766,7.646461042905554
161,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,215.7098036986921,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,28.8618770694514,136.35514773309148,39.89758966974949,71.43236591448822,34.54178540095998,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,208.67549073757442,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,220.53697923854446,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,46.394880042264305,50.612084063165014,227.3009487485181,2.555909270431165,4.67639031902169,6.949288498268066,1.0738598032692592,4.95255935749568,5.144892245432976,4.1472883375075345,5.148901842145348,3.2017704000225398,7.019129851712482,2.081558104484446,6.21984900269523,2.805513947014766,7.829158930566709
162,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,237.5957244536022,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,4.299482770408339,136.35514773309148,16.779930656512178,71.43236591448822,11.339090332595585,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,230.48956671144524,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,244.61638608490512,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,23.69502166562008,50.612084063165014,227.3009487485181,2.555909270431165,4.419481495022096,7.191313955812115,1.0738598032692592,4.95255935749568,5.144892245432976,4.259982801054454,5.46329593616128,2.9390196547127028,7.2395333192177524,1.2065581044844456,6.21984900269523,2.805513947014766,8.011856818227866
163,121.50338673292529,27.98216399842559,224.19600619847503,110.71254736247232,193.62095423408422,90.57898509585222,107.05279093035331,72.39665165532993,213.40862781353925,255.0,72.16790701067079,234.39003534823388,84.66039853402619,43.75786164005146,160.63024941173998,144.3041020971134,129.081601733507,27.136980627202632,206.68991326060478,137.1938240788014,0.0,136.35514773309148,0.0,71.43236591448822,0.0,254.77170627093085,153.06247119232023,169.74960770716692,128.188383577838,169.09691665437626,165.78187896749324,252.30364268531605,23.06238538095385,228.74351671863943,230.10023888475,7.394873317139703,61.4111548004925,255.0,36.47057816749193,185.86704233114818,198.07582487651572,220.98998695291203,86.89150305531682,0.9951632889758528,50.612084063165014,227.3009487485181,2.555909270431165,4.379253258160192,7.326472147553909,1.0738598032692592,4.95255935749568,5.144892245432976,4.327575525364129,5.777690030177212,2.868814889936913,7.2395333192177524,1.1351947630605557,6.21984900269523,2.805513947014766,8.121525779927545
166,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,67.29277469337848,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,63.807685694964206,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,3.1935994652305473,1.5601141227069784,5.697762303030942,6.429472867570202,8.76144717937261,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,6.378472876575516
167,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,89.73964246647776,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,86.76800978693092,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,3.4464721358973094,1.5601141227069784,5.697762303030942,6.429472867570202,8.261447179372611,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,6.576961527349316
168,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,112.18651023957705,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,109.72833387889764,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,3.6993448065640715,1.5601141227069784,5.697762303030942,6.429472867570202,7.7614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,6.775450178123117
169,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,134.63337801267633,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,132.68865797086437,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,3.9522174772308336,1.5601141227069784,5.697762303030942,6.429472867570202,7.2614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,6.973938828896918
170,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,157.08024578577562,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,155.6489820628311,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,4.205090147897595,1.5601141227069784,5.697762303030942,6.429472867570202,6.7614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,7.172427479670719
171,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,179.5271135588749,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,178.60930615479782,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,4.457962818564357,1.5601141227069784,5.697762303030942,6.429472867570202,6.2614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,7.3709161304445185
172,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,201.9739813319742,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,201.56963024676455,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,4.710835489231119,1.5601141227069784,5.697762303030942,6.429472867570202,5.7614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,7.56940478121832
173,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,224.42084910507347,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,224.52995433873127,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,4.963708159897882,1.5601141227069784,5.697762303030942,6.429472867570202,5.2614471793726105,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,7.767893431992121
174,50.59941581266406,127.84573733228444,178.0207999145525,39.48085631776661,246.86771687817276,165.65366994372815,111.4089791243321,213.68495575712268,10.238581384501938,153.68053285730068,142.9712376561558,228.96253549521754,44.10202888762765,234.51263473915282,171.09488883073865,163.59755769424572,247.490278430698,51.45443823335912,175.83708541117124,22.890745236569728,16.353755255215027,66.35974193318421,225.31399956776508,141.18244250674317,38.56677393696771,31.855538222938986,193.20392343883546,128.65540249921156,93.99372459503049,103.36563191680426,190.02297272385536,154.32740001101604,160.65302036698168,217.03843043929342,129.88207277772466,39.57931307247817,187.3283784434662,232.7991451488348,49.22558017157054,153.41680162732547,69.04348158603906,203.4021185997792,218.8560641088162,63.22547766056669,42.22283988838623,221.9128458189395,2.073259319490601,5.902284358166639,7.258346517010086,2.3789142346181786,5.1514218960615406,1.5601141227069784,5.697762303030942,6.429472867570202,4.880723589686305,8.051608380334889,2.6732306261368297,7.114813828914927,5.922067468254023,7.955926596187358
177,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,182.71557387908265,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,179.26921223086086,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,179.59237760325738,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,80.27606271032244,217.77182324495828,7.29804925684397,6.333932073061402,7.255664752289478,1.8221025309967864,7.022993658830401,2.0414990223486935,8.18417256518988,5.722697917953304,2.262550513874665,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,7.615919051658591
178,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,160.09778924949202,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,154.97087560486486,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,157.46300140474062,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,102.54386455843365,217.77182324495828,7.29804925684397,6.2067172041794185,6.758758300418064,1.987310496614189,7.022993658830401,2.524977844036187,8.18417256518988,5.722697917953304,2.5144540852127584,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,6.815919051658592
179,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,137.4800046199014,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,130.67253897886886,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,135.33362520622387,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,124.81166640654487,217.77182324495828,7.29804925684397,6.079502335297435,6.261851848546652,2.152518462231592,7.022993658830401,3.0084566657236804,8.18417256518988,5.722697917953304,2.766357656550851,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,6.015919051658591
180,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,114.86221999031075,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,106.37420235287284,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,113.20424900770712,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,147.0794682546561,217.77182324495828,7.29804925684397,5.952287466415453,5.7649453966752375,2.3177264278489944,7.022993658830401,3.491935487411174,8.18417256518988,5.722697917953304,3.018261227888944,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,5.215919051658592
181,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,92.2444353607201,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,82.07586572687683,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,91.07487280919037,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,169.3472701027673,217.77182324495828,7.29804925684397,5.825072597533469,5.268038944803823,2.4829343934663974,7.022993658830401,3.9754143090986673,8.18417256518988,5.722697917953304,3.2701647992270377,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,4.415919051658593
182,125.76194403692827,74.10104009492332,162.2841272374831,24.109741303710877,69.62665073112946,74.81861831152989,93.17473204993782,145.96535323945253,37.008214939587674,231.94781845784013,206.40036634631818,224.7912344444823,169.0262444357532,206.19920446142837,45.63634858107514,182.05907400975855,178.37019046345506,241.23623565731424,57.77752910088081,194.8316237593118,47.376375797127984,28.1035479972348,53.003520208585265,203.66801407499176,142.31596209027612,76.84237129125307,68.94549661067362,147.39439003092326,65.3888110784261,44.48029304108255,178.44286587021185,132.96774696950249,165.55445458755378,239.8515744723572,183.52810769143457,37.85194242961479,129.62994830397022,202.38654398404975,103.02876963889533,143.53511503954496,120.91302601806763,85.42335889396409,209.88863860701716,82.80414964097676,191.61507195087853,217.77182324495828,7.29804925684397,5.697857728651486,4.77113249293241,2.6481423590838005,7.022993658830401,4.45889313078616,8.18417256518988,5.722697917953304,3.5220683705651306,3.808923236945871,2.557275559818623,6.127051538375061,4.030532719958882,3.6159190516585924
